channel,integral,time
5,1204.3352,3787286566.4974456
5,1194.8049,3787286566.498708
4,944.2402,3787286566.502372
5,449.3112,3787286566.502372
4,1970.4247,3787286566.506693
4,1574.1472,3787286566.508136
4,1361.3839,3787286566.5152817
4,383.94815,3787286566.520691
4,743.1401,3787286566.521895
4,1028.981,3787286566.5226173
5,2112.1804,3787286566.523087
4,1227.2565,3787286566.5247746
5,1325.314,3787286566.5247746
5,1100.9034,3787286566.528248
4,1194.1802,3787286566.5382566
4,1239.2842,3787286566.5406394
4,1444.1201,3787286566.541106
5,481.93845,3787286566.544408
4,883.0992,3787286566.5501547
5,243.28853,3787286566.5501547
4,529.55664,3787286566.551631
5,889.83527,3787286566.5538144
5,1133.0822,3787286566.55497
4,471.0581,3787286566.561417
5,1260.2275,3787286566.561776
4,1341.0643,3787286566.56887
5,1013.4489,3787286566.5717406
4,744.87134,3787286566.5717406
4,663.04626,3787286566.572575
5,1145.3033,3787286566.5737777
5,1030.7716,3787286566.58011
4,1954.3877,3787286566.5823245
4,1520.478,3787286566.5824995
5,665.9293,3787286566.588641
5,2417.5425,3787286566.592256
4,1203.9299,3787286566.5930476
4,1332.6813,3787286566.5966797
5,278.3264,3787286566.6036873
4,924.92285,3787286566.6124196
4,924.74066,3787286566.612601
4,640.72205,3787286566.6261797
4,1161.924,3787286566.629713
4,603.5454,3787286566.631116
5,730.3429,3787286566.6320324
5,802.9414,3787286566.6356845
5,540.4657,3787286566.635889
4,537.8485,3787286566.641517
5,1071.5837,3787286566.6434097
5,1377.5063,3787286566.6473446
4,1159.3726,3787286566.655598
5,762.2414,3787286566.6562467
5,969.83374,3787286566.672795
5,1198.3928,3787286566.6737576
5,595.57324,3787286566.6762886
4,1226.163,3787286566.678802
4,781.7746,3787286566.6794496
5,848.23834,3787286566.6804576
5,479.52786,3787286566.6827
5,462.7097,3787286566.698714
5,295.70517,3787286566.6995473
4,1177.9609,3787286566.700519
4,1189.7153,3787286566.7019625
5,629.0975,3787286566.7019625
4,1209.8527,3787286566.7069926
5,334.33093,3787286566.7114124
5,1073.0974,3787286566.7120194
4,564.3642,3787286566.716182
5,2045.244,3787286566.721951
4,2555.3188,3787286566.7219663
4,500.30737,3787286566.7264886
5,1173.1655,3787286566.7322545
5,319.9794,3787286566.734028
5,560.75964,3787286566.736721
4,1150.3518,3787286566.7446146
5,279.55972,3787286566.7515044
4,1012.2151,3787286566.7519293
4,1201.014,3787286566.754709
4,1214.9553,3787286566.7587595
5,996.911,3787286566.7587595
5,1326.1549,3787286566.7685714
4,507.59692,3787286566.768873
5,288.4173,3787286566.768873
5,882.7156,3787286566.77256
5,1417.2533,3787286566.77431
5,915.6792,3787286566.774432
5,980.1489,3787286566.7757173
4,917.7245,3787286566.776032
5,253.32338,3787286566.776032
4,976.49634,3787286566.777512
4,1306.7124,3787286566.7824035
5,1513.0048,3787286566.7886567
5,947.24133,3787286566.7929626
5,1307.2625,3787286566.807121
5,1154.2731,3787286566.8092194
5,1090.0277,3787286566.8107615
4,931.84796,3787286566.81301
5,1094.2882,3787286566.8180237
4,883.4636,3787286566.8193116
4,1169.0312,3787286566.820347
5,677.1414,3787286566.820347
5,228.32036,3787286566.820606
4,796.0803,3787286566.837512
4,1199.3739,3787286566.841467
5,1181.967,3787286566.8424454
5,933.2262,3787286566.8482676
5,1366.4624,3787286566.8561044
4,939.7753,3787286566.8561044
4,1269.9001,3787286566.8578687
4,1338.0574,3787286566.8592424
4,729.74554,3787286566.860228
5,756.6914,3787286566.875167
5,500.4945,3787286566.877393
5,933.6747,3787286566.8910728
4,1159.4637,3787286566.901063
4,1219.8757,3787286566.903021
4,1036.4528,3787286566.910126
5,874.81104,3787286566.910126
4,881.8235,3787286566.9174733
5,1076.3489,3787286566.9174733
4,1333.7748,3787286566.9255567
5,1187.0125,3787286566.929998
5,914.33374,3787286566.9306064
5,1300.3109,3787286566.9310966
4,1189.9886,3787286566.93257
5,2168.9136,3787286566.9331837
4,1209.5792,3787286566.93384
5,530.2627,3787286566.9359465
5,1613.6335,3787286566.9363313
5,1064.6322,3787286566.93763
5,602.5808,3787286566.960271
5,1309.3367,3787286566.962149
4,726.283,3787286566.9682965
5,938.3277,3787286566.968571
4,757.5369,3787286566.9760833
5,1172.0443,3787286566.9890947
4,555.52563,3787286566.992956
4,502.12976,3787286566.9935417
5,799.3535,3787286566.996004
5,328.89304,3787286566.9979124
4,1141.7866,3787286567.0002813
4,1365.7576,3787286567.006642
5,934.96405,3787286567.0089493
4,739.5864,3787286567.011843
5,625.00507,3787286567.011843
5,340.94608,3787286567.013679
4,2004.7766,3787286567.0145297
5,1172.4368,3787286567.022917
5,1336.0775,3787286567.028153
4,1320.8358,3787286567.029349
5,1164.8125,3787286567.029349
4,841.91327,3787286567.0377035
5,573.70966,3787286567.0377035
5,415.11423,3787286567.0386014
5,1326.5472,3787286567.0409603
4,1194.7268,3787286567.0411415
5,1319.9321,3787286567.0411415
4,862.0506,3787286567.0459585
5,1168.6807,3787286567.0459585
5,1341.6276,3787286567.046938
4,647.556,3787286567.055256
4,1187.7107,3787286567.056973
4,673.0694,3787286567.0577955
4,618.7623,3787286567.059571
5,1116.2079,3787286567.0617046
4,1820.4425,3787286567.0663958
4,693.389,3787286567.0759826
4,911.07275,3787286567.0829945
5,656.6232,3787286567.0829945
5,687.1202,3787286567.085904
4,1108.3458,3787286567.0961494
5,1194.1882,3787286567.0987477
5,2691.7346,3787286567.107035
4,756.1701,3787286567.1106095
4,752.61646,3787286567.1110816
5,523.92786,3787286567.111082
4,824.5095,3787286567.1142964
4,1581.9835,3787286567.120352
4,652.2031,3787286567.122488
5,1190.3201,3787286567.122488
5,941.24286,3787286567.1254935
4,1627.6342,3787286567.134888
4,1364.8464,3787286567.1370444
4,1163.1996,3787286567.1432576
5,784.9459,3787286567.14511
4,1214.3175,3787286567.1464615
5,1329.0139,3787286567.146901
5,1178.9397,3787286567.154069
4,1166.2065,3787286567.1548996
5,1013.1686,3787286567.1611724
4,472.24268,3787286567.165934
5,1346.2806,3787286567.165934
5,575.55963,3787286567.1677766
4,757.3547,3787286567.1722584
4,1291.6777,3787286567.1736426
5,1220.4806,3787286567.1736426
5,652.8672,3787286567.177837
5,290.77185,3787286567.180492
5,1350.0366,3787286567.186724
4,1158.1881,3787286567.188928
5,1317.4094,3787286567.188928
4,579.85443,3787286567.190076
4,1105.9767,3787286567.190806
4,1184.3392,3787286567.2025137
5,540.9703,3787286567.2072
4,1982.2701,3787286567.2080235
4,543.6801,3787286567.2089934
5,735.1081,3787286567.211458
5,908.33527,3787286567.2200274
5,1126.0746,3787286567.2240286
4,1148.985,3787286567.245841
5,1191.4413,3787286567.253361
4,477.9832,3787286567.253361
5,1352.6715,3787286567.2577567
4,520.7181,3787286567.2661395
5,900.71106,3787286567.2681627
4,1352.8187,3787286567.269408
5,1143.7898,3787286567.2721744
5,677.0293,3787286567.2746105
4,892.84894,3787286567.2746105
5,1178.1549,3787286567.2757416
4,2089.9731,3787286567.2830434
4,456.6613,3787286567.2903705
4,888.29297,3787286567.293201
5,1368.2563,3787286567.2955995
4,1059.1415,3787286567.298156
5,2403.4712,3787286567.299382
5,1512.0518,3787286567.30227
4,9103.51,3787286567.309914
5,1361.6973,3787286567.312188
5,773.84595,3787286567.3246884
5,321.7173,3787286567.326849
5,1142.6686,3787286567.332383
4,864.2375,3787286567.339466
5,1299.5822,3787286567.3395085
4,671.06476,3787286567.3489065
4,452.83426,3787286567.34906
5,800.2505,3787286567.351968
5,347.67334,3787286567.3519807
4,1989.1952,3787286567.3541627
5,1350.4291,3787286567.354308
5,675.0672,3787286567.3547034
5,1329.5746,3787286567.3574605
5,1292.0701,3787286567.364765
4,984.51483,3787286567.36701
4,1178.2343,3787286567.3688564
5,304.11426,3787286567.3738294
4,911.7106,3787286567.37774
4,474.61176,3787286567.386485
4,1102.6053,3787286567.3912745
4,671.97595,3787286567.3924155
4,1807.868,3787286567.396059
5,284.54913,3787286567.401953
5,299.34912,3787286567.40479
5,263.63852,3787286567.4066076
4,544.40906,3787286567.413504
5,1056.2792,3787286567.413504
5,289.03397,3787286567.415818
5,455.42178,3787286567.4183884
4,948.3405,3787286567.4189806
5,613.9611,3787286567.4293284
4,1173.4961,3787286567.4293284
4,503.04095,3787286567.431313
4,998.6383,3787286567.4378734
5,910.5777,3787286567.4378734
5,1147.6019,3787286567.441511
5,624.7248,3787286567.444745
5,1102.8094,3787286567.4485803
5,522.24603,3787286567.4522104
4,1216.1399,3787286567.462017
4,2229.2031,3787286567.4665027
4,626.87195,3787286567.4739265
4,686.0994,3787286567.47472
4,1327.6698,3787286567.478956
5,946.6247,3787286567.4808383
4,465.40872,3787286567.4823103
5,574.66266,3787286567.490667
4,1206.4812,3787286567.493617
5,1362.2578,3787286567.493617
4,965.47095,3787286567.4955964
5,332.98547,3787286567.4955964
4,541.4933,3787286567.513169
4,1083.1058,3787286567.514823
4,1215.7754,3787286567.522007
4,1994.8446,3787286567.5304103
5,743.4611,3787286567.533891
4,1097.2292,3787286567.538735
5,1335.8533,3787286567.5469327
5,516.3036,3787286567.54943
5,368.13547,3787286567.5554976
4,1172.9493,3787286567.5664454
4,1320.8358,3787286567.56933
4,1320.3802,3787286567.5754614
5,1497.8684,3787286567.576368
5,1921.5743,3787286567.5854144
5,537.27026,3787286567.5985093
4,1837.3906,3787286567.601595
4,687.46625,3787286567.610264
4,550.33185,3787286567.611483
5,834.83984,3787286567.611483
5,2175.4727,3787286567.62615
5,650.12024,3787286567.628497
4,987.6129,3787286567.637325
4,2503.1987,3787286567.6382103
5,387.30817,3787286567.644995
5,577.18536,3787286567.6543965
5,1141.1549,3787286567.6557293
4,440.89764,3787286567.661667
5,313.8688,3787286567.661667
5,1323.1276,3787286567.6687055
4,1547.2671,3787286567.6715455
4,3675.0828,3787286567.680213
4,850.84296,3787286567.6874056
5,241.43854,3787286567.687406
5,698.1641,3787286567.6906314
5,319.3067,3787286567.7141547
4,1005.92786,3787286567.714633
5,632.349,3787286567.714633
4,923.73834,3787286567.717612
5,1334.0594,3787286567.7270837
5,425.42938,3787286567.7360654
5,374.07788,3787286567.742095
5,1202.5413,3787286567.7460265
4,1506.2634,3787286567.748204
5,1098.2125,3787286567.748943
4,1297.0537,3787286567.7524533
5,786.62775,3787286567.7560487
4,762.18396,3787286567.7564816
4,967.38446,3787286567.760813
5,515.2945,3787286567.760813
4,977.77203,3787286567.7619753
5,764.8762,3787286567.767087
5,261.05972,3787286567.772252
5,542.9884,3787286567.7753525
5,396.61423,3787286567.776009
5,276.14005,3787286567.7765946
5,1378.8518,3787286567.7849917
4,1049.3007,3787286567.789372
5,437.65057,3787286567.7904687
4,456.02344,3787286567.7911544
5,659.7066,3787286567.79125
5,1648.0547,3787286567.7959456
5,2338.8333,3787286567.80132
4,1333.6836,3787286567.8063307
5,432.2127,3787286567.8118677
5,1368.9291,3787286567.813486
5,2142.1729,3787286567.813841
4,852.8476,3787286567.81985
5,1334.7882,3787286567.81985
5,321.2688,3787286567.8257875
5,1086.8322,3787286567.828668
5,1187.3489,3787286567.8296
4,490.3754,3787286567.8307867
4,1065.611,3787286567.832909
5,847.005,3787286567.832909
4,855.2167,3787286567.8351865
5,1165.0928,3787286567.8351865
5,730.11865,3787286567.846011
5,615.9793,3787286567.851344
5,676.69293,3787286567.8525553
5,1220.4246,3787286567.852955
4,822.2315,3787286567.853567
5,1968.3849,3787286567.8575764
4,1195.8203,3787286567.8577847
5,446.7324,3787286567.8577847
5,249.7355,3787286567.858979
5,1149.8442,3787286567.863612
4,958.91034,3787286567.8670363
5,776.2005,3787286567.8670363
4,1285.8461,3787286567.8681126
4,493.47345,3787286567.870689
4,687.284,3787286567.8714857
4,537.93964,3787286567.871778
5,1313.6533,3787286567.8722568
5,312.8597,3787286567.872472
4,1606.768,3787286567.8725104
4,1175.774,3787286567.873338
4,1154.9077,3787286567.8736615
5,1273.8503,3787286567.879105
5,430.25058,3787286567.880856
4,1310.7216,3787286567.881885
5,875.48376,3787286567.884269
5,1308.1034,3787286567.88612
4,4423.0806,3787286567.8874555
5,1197.6079,3787286567.892943
4,913.9886,3787286567.896608
4,1816.251,3787286567.8968616
4,2551.1274,3787286567.9004073
4,1229.4432,3787286567.9009633
4,820.5914,3787286567.904579
5,418.64606,3787286567.904579
4,1166.6621,3787286567.9096785
5,600.9551,3787286567.911709
4,664.7775,3787286567.920853
5,314.99002,3787286567.9234324
5,602.97327,3787286567.928043
4,705.8723,3787286567.936844
5,1158.5337,3787286567.94607
5,384.22485,3787286567.955216
5,1091.261,3787286567.959959
4,781.2279,3787286567.964198
5,1150.0685,3787286567.964198
4,515.1598,3787286567.9662304
4,912.4396,3787286567.9671593
4,710.975,3787286567.972022
5,964.2277,3787286567.974
4,1346.167,3787286567.9766126
4,1342.1577,3787286567.986815
5,965.1807,3787286567.988071
5,1158.1973,3787286568.0015473
4,1341.7021,3787286568.008582
4,1158.4614,3787286568.015236
4,1550.8207,3787286568.01527
5,887.76105,3787286568.01527
4,917.36,3787286568.0161595
5,1055.3262,3787286568.0191603
4,902.7809,3787286568.026519
4,1305.5278,3787286568.037717
5,941.411,3787286568.0387917
4,1493.1422,3787286568.0391393
5,720.30804,3787286568.0430202
5,1553.0881,3787286568.046472
5,829.2338,3787286568.0565023
5,1039.0686,3787286568.0577345
5,1367.5276,3787286568.0585628
5,1176.0807,3787286568.067409
4,592.9756,3787286568.069853
5,546.0718,3787286568.076753
5,1391.129,3787286568.087546
5,1171.764,3787286568.0881906
4,646.1892,3787286568.0915046
5,1322.2866,3787286568.0925303
4,919.9113,3787286568.09319
5,1085.6549,3787286568.09319
5,1279.9049,3787286568.0953627
4,645.36914,3787286568.101576
5,271.82336,3787286568.1051536
5,622.4263,3787286568.110087
4,741.59106,3787286568.1141524
5,280.23245,3787286568.1149154
5,485.75058,3787286568.1166587
5,748.61865,3787286568.123397
5,1165.8777,3787286568.1359487
4,507.14133,3787286568.142839
4,1096.9559,3787286568.1499524
4,1020.50696,3787286568.1545362
5,1184.77,3787286568.1545362
5,1320.2684,3787286568.166241
4,619.21796,3787286568.169691
5,1315.6715,3787286568.176482
4,1148.985,3787286568.1839437
4,1328.0343,3787286568.186774
4,1308.717,3787286568.1920342
5,248.78247,3787286568.1920342
5,298.2279,3787286568.193714
5,486.53543,3787286568.1942315
4,1188.6218,3787286568.1946297
4,964.55975,3787286568.1955657
5,332.25668,3787286568.2005343
4,1186.7084,3787286568.200775
5,277.65366,3787286568.20556
5,278.6067,3787286568.216139
4,1198.0072,3787286568.220818
5,857.152,3787286568.220818
5,349.7476,3787286568.2218714
5,610.8778,3787286568.2303824
5,1213.8655,3787286568.230397
4,961.9173,3787286568.232226
5,1133.6989,3787286568.232226
4,1025.9741,3787286568.232338
5,266.1052,3787286568.24231
4,531.7435,3787286568.2447405
5,923.8641,3787286568.245557
5,1368.2003,3787286568.246812
4,1560.3882,3787286568.252094
5,803.10956,3787286568.254055
4,1283.9325,3787286568.257598
5,982.78375,3787286568.2616367
4,2123.6873,3787286568.2624626
4,561.72174,3787286568.263842
5,1227.9366,3787286568.263842
4,568.46454,3787286568.264952
5,1375.8806,3787286568.2743087
5,430.0824,3787286568.287578
4,580.31006,3787286568.289007
4,1183.6104,3787286568.2914696
5,1358.0533,3787286568.2914696
4,1168.9401,3787286568.29193
5,272.44003,3787286568.2919793
5,1049.3276,3787286568.298848
4,1302.7942,3787286568.3000274
4,1381.2479,3787286568.30517
4,1152.1742,3787286568.3118815
5,1133.4186,3787286568.3121
4,1200.5585,3787286568.312576
4,1170.2158,3787286568.3157725
5,1275.0276,3787286568.3234324
4,427.7765,3787286568.3264556
4,1317.4645,3787286568.3272023
5,1310.6821,3787286568.3272033
4,613.29517,3787286568.32783
5,1379.8608,3787286568.3368587
5,1357.5488,3787286568.3392673
4,1328.0343,3787286568.3479004
5,1449.5442,3787286568.350406
4,414.47308,3787286568.3535724
5,1142.5564,3787286568.3624
4,522.2671,3787286568.3673787
5,1350.8776,3787286568.3723497
4,1170.2158,3787286568.375277
4,1214.3175,3787286568.3817782
4,1379.061,3787286568.3840294
5,335.7885,3787286568.3856316
4,998.18274,3787286568.3895283
4,1330.4945,3787286568.3917117
5,883.5004,3787286568.3932834
5,1020.73676,3787286568.395668
5,1157.6367,3787286568.395737
5,1297.676,3787286568.3988233
5,904.9717,3787286568.40156
5,576.3445,3787286568.401885
4,594.3424,3787286568.4136033
5,1137.2307,3787286568.4136033
4,1305.8011,3787286568.4143333
5,1299.3019,3787286568.429741
4,1901.8119,3787286568.432589
4,654.75446,3787286568.437503
5,2177.8833,3787286568.437786
4,1802.8564,3787286568.4386916
5,1330.6396,3787286568.4456916
4,1156.2745,3787286568.4456916
4,1338.8774,3787286568.4479356
5,1191.2731,3787286568.451217
5,863.2626,3787286568.457431
5,593.443,3787286568.464533
4,932.1213,3787286568.464916
4,1165.3865,3787286568.473269
4,1161.5594,3787286568.4768414
4,1186.3439,3787286568.4803977
5,783.20807,3787286568.4803977
4,851.20746,3787286568.4827704
5,336.96576,3787286568.4827704
5,270.81427,3787286568.484989
4,1157.7324,3787286568.4877896
4,1337.4196,3787286568.488019
4,968.9335,3787286568.5045195
5,1160.9443,3787286568.512169
4,641.5422,3787286568.519576
4,1210.126,3787286568.5253325
4,1061.6929,3787286568.5254273
4,1163.7463,3787286568.528331
4,788.15295,3787286568.5504932
5,1157.861,3787286568.5511255
4,1201.2875,3787286568.5530705
5,1317.4655,3787286568.5530705
4,1198.645,3787286568.5554705
5,1142.8928,3787286568.556158
4,604.09216,3787286568.557268
5,1301.7124,3787286568.5628734
5,409.45212,3787286568.5820804
4,1200.4674,3787286568.583493
5,617.21265,3787286568.583493
5,238.52338,3787286568.5857186
4,1470.2714,3787286568.588326
5,324.8567,3787286568.5900354
4,1297.4182,3787286568.591009
5,1324.361,3787286568.5910935
4,598.8984,3787286568.5922213
4,1276.3696,3787286568.602102
5,1157.1322,3787286568.608806
4,1202.7454,3787286568.608888
5,531.2157,3787286568.611623
5,951.558,3787286568.6128755
5,909.84894,3787286568.613398
4,467.50446,3787286568.613398
5,2124.5698,3787286568.6155095
4,696.2137,3787286568.6170926
4,1289.0353,3787286568.6218505
5,725.3535,3787286568.621906
4,2490.0774,3787286568.6254497
5,542.7642,3787286568.6273875
5,332.20062,3787286568.6303587
4,626.0519,3787286568.6304774
4,815.67096,3787286568.639734
5,995.9019,3787286568.6471972
4,1168.6667,3787286568.648807
5,1160.7761,3787286568.662295
4,744.3246,3787286568.6634607
4,1176.3208,3787286568.6660943
5,1281.2504,3787286568.6660943
4,885.0127,3787286568.667465
5,1324.6412,3787286568.667465
4,874.1695,3787286568.670766
4,610.83496,3787286568.671378
4,879.181,3787286568.671536
4,1306.5302,3787286568.6716623
4,2248.7026,3787286568.6763496
4,1200.3762,3787286568.677412
4,459.75934,3787286568.680135
4,7434.5703,3787286568.6810875
4,898.225,3787286568.6874175
5,319.3067,3787286568.6874175
5,870.88684,3787286568.691747
5,2114.8713,3787286568.702807
4,1344.5269,3787286568.7129908
5,1374.0306,3787286568.7131295
4,659.2193,3787286568.7136836
4,1047.4783,3787286568.7205367
5,1141.5474,3787286568.7205367
5,734.71564,3787286568.7249804
5,2515.088,3787286568.7260942
5,384.39304,3787286568.731363
4,503.04095,3787286568.7358584
5,488.6657,3787286568.7380943
4,873.98724,3787286568.7424355
4,428.86993,3787286568.743174
5,346.7203,3787286568.743174
5,712.68384,3787286568.747784
4,1142.5155,3787286568.747784
5,305.51578,3787286568.749246
4,1327.7609,3787286568.753427
4,1192.7223,3787286568.759081
5,1040.4141,3787286568.759081
5,400.48242,3787286568.769593
4,828.701,3787286568.7739587
4,1173.6783,3787286568.7771153
4,502.7676,3787286568.779743
5,499.76572,3787286568.779743
5,425.03696,3787286568.78056
5,573.8218,3787286568.7952375
4,1321.9293,3787286568.7965426
4,793.89343,3787286568.8009562
5,1092.9989,3787286568.805083
4,1319.7424,3787286568.8061886
5,534.18695,3787286568.8099885
5,1322.4548,3787286568.8117247
4,1191.6288,3787286568.8238583
4,687.284,3787286568.824015
4,1144.0646,3787286568.8288255
4,542.1311,3787286568.849592
5,1167.8958,3787286568.852788
5,967.81555,3787286568.8573737
5,296.26578,3787286568.858776
4,1172.0382,3787286568.8636794
5,1181.6868,3787286568.8698792
4,1440.8398,3787286568.8724627
4,809.9304,3787286568.8766313
5,321.8294,3787286568.8766313
4,1321.2914,3787286568.876823
5,918.9868,3787286568.876823
4,475.2496,3787286568.8929286
4,1312.1796,3787286568.8955092
5,1085.8792,3787286568.8955092
4,1124.474,3787286568.897999
4,893.669,3787286568.9004006
5,251.24913,3787286568.9004006
4,715.7132,3787286568.901732
4,771.47815,3787286568.9051747
5,857.3201,3787286568.9070754
5,353.27942,3787286568.907956
5,1059.1383,3787286568.911871
4,1463.5286,3787286568.916276
5,684.5975,3787286568.917097
4,755.07666,3787286568.923175
5,1132.0731,3787286568.923175
5,816.0035,3787286568.9281297
4,895.1269,3787286568.928676
4,1232.6324,3787286568.945207
4,807.3791,3787286568.947101
4,1298.4205,3787286568.9598436
4,697.7627,3787286568.9743857
5,812.75195,3787286568.9781947
4,1148.8939,3787286568.9808235
5,690.03534,3787286568.982151
4,1195.1825,3787286568.9852858
5,1178.267,3787286568.985562
4,1081.5568,3787286568.988006
5,534.4112,3787286568.988006
4,1375.5073,3787286569.0037026
4,2498.6428,3787286569.0061126
5,1256.1351,3787286569.0127797
4,774.6673,3787286569.0177855
4,948.97833,3787286569.0244455
5,1226.5352,3787286569.0244455
4,1298.1471,3787286569.0245605
5,1188.9746,3787286569.028781
4,759.4504,3787286569.0311694
4,1080.2811,3787286569.03623
5,1537.7836,3787286569.0396786
4,1193.1779,3787286569.04039
5,1643.4017,3787286569.041789
5,492.87027,3787286569.0447326
4,900.86743,3787286569.0517335
5,1501.6805,3787286569.0573516
5,469.9415,3787286569.063255
4,1673.4672,3787286569.064274
5,1330.9761,3787286569.0729203
4,1298.8761,3787286569.080902
4,1067.0688,3787286569.0820127
4,1380.61,3787286569.0847497
5,1017.14886,3787286569.088554
4,1369.2201,3787286569.093306
4,1182.1523,3787286569.0937533
5,296.26578,3787286569.093754
5,1174.7913,3787286569.097234
5,308.15063,3787286569.10234
4,1313.6375,3787286569.104292
5,1169.8579,3787286569.105541
5,2109.4895,3787286569.112218
4,1141.7866,3787286569.116026
4,644.45795,3787286569.121528
4,688.10406,3787286569.1224403
5,306.69305,3787286569.122738
5,223.94763,3787286569.12926
4,889.11304,3787286569.132598
5,660.099,3787286569.1342626
5,1190.7686,3787286569.144991
5,1324.473,3787286569.146784
5,913.77313,3787286569.158925
5,1610.3821,3787286569.1678743
5,1197.8882,3787286569.175557
5,1023.25946,3787286569.1786213
4,1342.0667,3787286569.1792893
5,849.4156,3787286569.1830997
4,763.09515,3787286569.191811
4,1173.4961,3787286569.193506
4,1397.5582,3787286569.193967
5,456.37482,3787286569.193967
4,439.7131,3787286569.194443
5,1350.9897,3787286569.19551
4,442.72003,3787286569.200436
5,326.93094,3787286569.2015557
4,1280.7434,3787286569.206168
5,331.2476,3787286569.2094393
5,1022.30646,3787286569.211163
4,1155.09,3787286569.2135844
4,1152.083,3787286569.2199955
5,310.95367,3787286569.2240267
4,1309.5371,3787286569.2248783
5,825.4777,3787286569.225581
5,1309.7291,3787286569.230831
4,1234.5459,3787286569.2494903
5,787.1323,3787286569.261657
4,660.7683,3787286569.2627873
5,779.50806,3787286569.268642
4,596.8026,3787286569.268666
4,835.62604,3787286569.2687364
5,1173.7261,3787286569.272229
4,741.59106,3787286569.2763114
4,902.41644,3787286569.277653
5,368.13547,3787286569.279483
5,1226.0306,3787286569.2842364
4,425.31628,3787286569.2865553
4,640.72205,3787286569.293569
5,1200.8594,3787286569.2939315
5,1202.4852,3787286569.2975583
5,1155.2261,3787286569.300877
4,546.5048,3787286569.3009214
5,891.2368,3787286569.3009214
5,569.95355,3787286569.3030033
5,323.79153,3787286569.305444
5,257.75217,3787286569.308749
4,1907.279,3787286569.3102374
5,459.79453,3787286569.3102374
4,1302.0653,3787286569.310467
5,657.74445,3787286569.3123007
4,1230.3545,3787286569.3123827
5,1311.7473,3787286569.315471
4,1177.9609,3787286569.318037
5,1084.5337,3787286569.318037
5,888.0974,3787286569.3229904
4,1056.5901,3787286569.3271356
5,1099.1655,3787286569.3271356
4,2510.1238,3787286569.3286963
5,500.15814,3787286569.3389597
4,1161.4684,3787286569.3438334
5,1179.4443,3787286569.3450394
5,540.68994,3787286569.346889
4,1245.3892,3787286569.3477645
4,1383.7992,3787286569.3566713
4,1309.4459,3787286569.3578568
5,559.5263,3787286569.3633738
4,1920.4003,3787286569.364385
5,299.57336,3787286569.365034
5,602.6369,3787286569.3678083
4,1179.0543,3787286569.3762236
4,1205.3878,3787286569.3788714
5,341.0582,3787286569.387456
5,856.8156,3787286569.39392
4,1315.3687,3787286569.4001274
5,443.87332,3787286569.4007773
4,1319.5602,3787286569.4007773
4,1308.3525,3787286569.413662
5,1165.7095,3787286569.413662
5,716.2717,3787286569.420343
4,1566.1288,3787286569.4214377
4,1298.2383,3787286569.4257865
5,449.64755,3787286569.4257865
4,1342.1577,3787286569.426245
4,1351.3607,3787286569.4310374
5,1190.2079,3787286569.4310374
4,618.30676,3787286569.436887
5,752.82324,3787286569.4411545
4,1481.479,3787286569.443053
5,451.4415,3787286569.4443264
5,1390.8488,3787286569.446034
5,1106.6216,3787286569.4496307
4,666.14435,3787286569.451563
5,336.18094,3787286569.4529924
4,2472.127,3787286569.4592867
4,1183.8837,3787286569.464412
5,497.8036,3787286569.466358
4,803.7343,3787286569.4709435
5,729.8384,3787286569.47987
4,1177.8698,3787286569.4844728
4,1171.4915,3787286569.4860597
5,430.3627,3787286569.492976
5,1151.3579,3787286569.497854
5,1195.87,3787286569.509648
4,1229.8077,3787286569.509753
5,379.51575,3787286569.509753
4,2338.5461,3787286569.5117116
5,238.29913,3787286569.5117116
5,815.4429,3787286569.511737
5,2541.6604,3787286569.512819
4,1181.5145,3787286569.523205
5,1345.776,3787286569.530796
4,851.11633,3787286569.530796
4,959.91266,3787286569.533583
4,410.91943,3787286569.5348
5,731.23987,3787286569.545514
5,467.97937,3787286569.545566
4,783.1414,3787286569.545566
4,717.8089,3787286569.548773
4,1166.571,3787286569.549525
4,694.20905,3787286569.554732
5,865.72925,3787286569.554732
5,412.47937,3787286569.557338
5,288.80972,3787286569.5597363
5,774.1262,3787286569.582846
5,2436.8271,3787286569.585266
4,1601.3008,3787286569.5893197
5,1188.4701,3787286569.5968924
4,2532.448,3787286569.604498
5,850.5929,3787286569.6049576
5,395.71725,3787286569.626028
4,916.26654,3787286569.628056
5,1177.7064,3787286569.628079
4,1356.6456,3787286569.637662
4,762.54846,3787286569.640593
5,385.23395,3787286569.6431265
5,1339.2731,3787286569.6431484
4,976.6786,3787286569.6540203
5,1179.5004,3787286569.654145
4,1620.1625,3787286569.6624255
4,1357.7391,3787286569.669016
4,1801.8541,3787286569.6762238
5,668.56415,3787286569.6860056
4,1197.6427,3787286569.6880336
5,1410.5822,3787286569.6931458
4,1970.6069,3787286569.6971893
5,500.55057,3787286569.69719
4,660.03937,3787286569.697333
5,1194.861,3787286569.6987925
5,346.6082,3787286569.711964
4,2182.368,3787286569.722043
5,289.81882,3787286569.7264023
4,1162.1062,3787286569.733429
4,966.47327,3787286569.7409616
4,557.71246,3787286569.7447047
4,1151.992,3787286569.7512054
4,995.2669,3787286569.7512245
5,254.66882,3787286569.7526517
5,967.31104,3787286569.753264
5,1178.3792,3787286569.7659707
4,1162.5618,3787286569.7715764
5,365.2203,3787286569.772176
4,857.85913,3787286569.7722206
5,1300.1427,3787286569.7732873
